0.372	0.703	-0.009	0.142	0.01	-0.202	0.358	0.015
0.1195	-0.1925	-0.0815	-0.1475	-0.2845	0.435	0.0635	-0.069
0.278	-0.1765	0.1565	0.1085	0.1035	0.283	-0.155	-0.187
0.03	-0.359	0.445	-0.012	0.076	0.074	-0.121	-0.144
0.0305	0.328	-0.531	-0.264	-0.2095	-0.441	-0.214	-0.121
0.779	0.531	0.415	0.082	0.171	-0.012	0.006	-0.347
0.106	0.792	0.65	0.253	0.064	0.087	-0.157	-0.194
-0.147	-0.1295	-0.3225	-0.0705	-0.3695	-0.05	-0.0075	0.198
0.195	0.827	0.496	0.206	0.455	0.054	0.105	0.042
-0.188	0.1495	0.193	0.0855	-0.0545	-0.026	-0.541	0.3365
-0.495	-0.647	0.245	0.188	0.226	-0.114	-0.722	-0.752
-0.132	-0.126	0.069	-0.095	0.039	-0.499	-0.369	-0.356
0.228	-0.008	0.361	0.269	0.027	0.123	0.082	0.051
-0.3525	-0.0425	-0.426	-0.3355	-0.157	-0.2985	-0.1075	-0.293
-0.078	0.368	-0.126	-0.431	-0.222	-0.564	-0.1	-0.251
-0.495	-0.045	-0.737	0	-0.27	0.032	-0.467	-0.138
-0.375	0.395	-0.518	-0.0397	-0.0937	-0.4033	-0.52	-0.483
-0.954	-0.38	-0.856	-0.647	-0.648	-1.138	-0.363	-0.468
0.1335	0.1645	-0.24	-0.052	-0.4175	0.129	-0.148	-0.3385
-0.4185	-0.686	-0.225	-0.1175	-0.038	0.048	-0.053	-0.2075
-0.585	0	-0.209	-0.5163	0	1	-1.7864	0.3882
-0.168	-0.293	0.224	-0.199	-0.174	-0.05	-0.222	-0.474
0.403	-0.174	0.137	0.17	-0.022	0.04	-0.249	-0.198
-0.04	0.074	0.07	0.338	0.391	-0.021	-0.231	0.4
-0.408	-0.417	-0.064	-0.257	-0.114	0.444	1.624	1.283
-0.039	-0.013	-0.067	0.046	0.215	-0.135	0.361	0.438
0.0385	-1.2505	0.1155	0.056	-0.0355	0.362	-0.069	-1.3845
0.209	0.269	-0.288	0.089	0.192	-0.286	-0.082	-0.078
0.4665	-0.616	0.4385	0.196	-0.2835	0.516	-0.1425	0.214
-0.462	-0.132	0.449	-0.147	-0.34	-0.263	0.104	-0.187
0.2225	-0.1735	0.6335	0.3205	-0.2225	-1.01	-0.735	-1.1115
0.121	0.3225	0.014	0.1265	0.2005	-0.719	0.2335	0.334
-0.103	0.285	-0.113	0.104	0.273	0	0.309	0.036
0.118	-0.453	0.22	0.056	-0.252	-0.107	-0.433	-0.31
-0.2355	-0.0305	-0.3875	-1.2375	0.2725	0.145	-0.555	-0.337
-0.794	0.737	-0.184	0.415	0.193	0.348	0.71	0.115
0.582	0.335	-0.167	-0.32	-0.3405	0.0995	-0.219	-0.081
0.938	0.352	-0.068	-0.233	0.068	0.108	0.747	0.233
0.367	-0.373	0.238	0.381	-0.04	0.827	-0.249	-0.284
0.759	-0.018	0.282	0.269	-0.011	0.485	0.605	0.324
-0.1085	-0.505	-0.1515	-0.5225	0	-0.478	0.2205	-0.0375
0.12	0.152	-0.447	-0.553	-0.585	-0.649	0.226	0.097
-0.22	-0.069	0.107	0.494	0.434	-0.009	-0.118	-0.355
-0.008	0.421	0.986	0.611	0.818	0.462	-0.012	-0.1
-0.144	-0.812	0.142	0.047	-0.111	0.3	0.17	-0.381
-0.0965	-0.6895	0.036	0.076	-0.276	0.3805	0.0275	-0.0655
-0.415	-0.132	-0.299	-0.564	-0.06	-0.098	-0.159	0.013
0.17	0.013	0.007	-0.039	0.107	-0.072	-0.314	0.202
-0.697	0.239	-0.182	-0.316	-0.312	-0.308	0.064	-0.206
-0.214	0.3685	-0.1455	-0.331	-0.1706	-0.1202	0.4755	0.6975
0.469	-0.178	0.202	0.268	-0.239	0.226	0.036	0.208
0.566	0.067	0.477	0.315	-0.096	0.092	-0.177	0.054
-0.074	0.127	-0.661	-0.475	-0.358	0.047	0.176	0.14
-0.073	-0.273	-0.274	-0.442	-0.611	-0.29	0.195	0.24
-0.553	-0.712	-0.179	-0.152	-0.237	0.485	0.0875	-0.082
0.007	0.186	-0.115	0.262	0.219	0.132	-0.057	0.187
-0.064	0	0.103	-0.363	-0.485	-0.415	1.67	0.659
0.49	0.22	0.909	0.414	0.498	0.418	-0.01	0.041
0.187	0.503	-0.406	-0.5325	-0.333	-0.158	-0.0425	-0.071
0.907	0.892	-0.9055	0.0605	0.1635	0.343	0.0641	-0.885
-0.337	0.021	0.2065	-0.0585	-0.0805	-0.3405	-0.943	-0.581
-0.4029	-0.7315	-0.222	-0.0535	-0.007	-0.663	-0.2295	-0.3905
-1.9952	1.17	-1.585	0	-0.0003	-2.1612	-0.5558	-0.585
0.146	0.343	0.17	0.1	-0.068	0.168	0.012	0.043
0.21	0.873	0.237	0.317	0.298	-0.131	0.103	-0.134
0.111	-0.294	0.042	0.087	0.026	0.529	0.316	-0.011
-0.4591	-0.416	-0.1215	-0.4571	0.495	-0.43	-1.0664	-0.002
0.585	0.0014	-0.9862	-1.3208	-1.585	-1.585	2	0.1888
-0.399	-0.158	-0.044	-0.208	0	-0.304	-0.263	-0.076
0.528	1.017	0.124	0.275	-0.29	-0.16	-0.148	0.498
-0.485	-1.051	-0.447	0.087	-1	0.087	3	-0.531
-0.035	0	-0.419	-0.348	-0.184	-0.195	0.199	0.195
0.62	0.53	0.382	0.039	0.094	-0.159	-0.183	0.175
0.313	0.284	0.628	-0.128	0.032	-0.256	-1.222	-0.655
1.017	0.032	-0.416	-0.374	-0.515	-0.127	-0.059	0.191
0.111	0.072	-0.153	0	0.187	0.016	0.165	-0.042
0.376	0.348	0.114	-0.28	-0.142	0.097	-0.18	0.006
-0.5398	-0.363	-0.893	-0.547	-0.067	-0.585	-0.585	-0.632
-0.483	0.229	0.387	0.082	0.084	-0.071	-0.403	-0.527
0.28	-0.052	0.442	0.233	0.445	0.025	0.222	-0.011
-0.064	0.263	-0.348	-0.762	-0.158	0.115	0.178	-0.113
-0.197	-0.603	-0.528	-0.166	0.181	0.254	0.12	-0.151
-1	-0.144	0.17	0.585	0	-1	0	2.385
-0.125	0.311	-0.214	0.202	0.015	-0.011	-0.08	0.773
0.546	1.094	0.675	0.683	0.527	0.044	0.259	0.059
-0.737	-0.229	-1.688	-1	-0.222	-1.047	0.556	-0.585
0.2985	-0.934	0.147	0.3665	-0.041	0.284	-0.469	-0.485
-0.09	0.325	0.344	0.152	0.103	0.358	0	0.431
0.238	0.2075	-0.7523	0.747	-2.1555	-0.443	0.262	-0.925
-0.371	0.265	0.449	0.682	0.436	-0.029	-0.281	-0.592
0.097	0.28	0.274	0.47	0.069	-0.0665	0.096	0.127
-0.286	0.405	-0.116	0.302	0.37	-0.319	-0.584	-0.512
-0.415	-0.4695	-0.5255	-0.415	-0.861	-0.2665	0.0075	-0.1935
0.151	-0.735	0.074	0.367	0.214	1.148	-0.478	-0.848
-0.267	-0.766	0.072	0.231	-0.31	0.57	-0.202	-0.389
0.128	-0.02	0.106	0.216	-0.17	0.462	-0.114	-0.07
0.361	-0.334	0.364	0.145	0.012	0.452	-0.008	0.01
-0.138	-0.175	-0.361	-0.369	-0.095	-0.31	-0.103	-0.354
-0.385	-0.53	0.039	0.054	0.17	0.1	-0.127	-0.324
0.176	0.4	0.255	0.097	-0.08	-0.351	-0.199	0.09
-0.17	-1.285	-0.513	-0.686	-0.377	1.333	-0.585	-1.259
-0.175	-0.109	-0.101	0.046	-0.123	-0.029	-0.021	0.096
-0.5672	0.1085	0.227	-0.5962	0.0865	-0.617	-0.9788	0.1815
-0.103	0.299	0.421	0.865	0.418	0.203	-0.165	-0.115
0.873	0.376	0.191	-0.178	-0.364	-0.77	-1.143	-0.84
-0.438	0.056	0.102	-0.437	-0.234	-0.375	0.018	0.023
-0.132	-0.387	0.113	0.151	0.326	0.038	0.662	0.596
-0.328	-0.372	0.178	0.314	0.113	0.222	-0.044	-0.015
0.06	-0.3445	-0.301	-0.9035	0.961	-0.8605	0.1273	-0.517
-0.892	-0.1875	1.232	-0.3865	1.036	0.3215	-0.002	-0.2783
-0.485	-0.585	-0.7892	1	-1	-1.322	-1.0339	-0.0766
0.429	0.072	-0.765	-0.662	-0.551	0.414	0.512	0.789
0.307	0.389	-0.079	0.091	0.297	-0.011	0.123	-0.057
0.032	0.339	0.065	0.013	0.111	0.108	0.225	-0.276
-0.315	0.167	0.014	0.056	0.097	-0.117	0.153	0.181
-0.438	-0.18	-0.576	-0.286	-0.396	-0.343	0.684	0.412
-0.254	0.026	-0.291	-0.266	-0.174	-0.391	0.363	0.119
-0.278	-0.436	-0.084	-0.029	0.263	0	0.12	0.459
0.14	-0.361	0.419	0.472	-0.17	0.325	-0.162	-0.141
-0.4256	0.7815	-0.763	0.661	1.085	1.124	-0.839	0.0508
-0.499	0.099	-0.044	-0.195	-0.267	-0.512	-0.034	-0.261
0.5343	-0.3237	0.0578	0.44	-0.1975	-0.3793	-0.31	-0.3554
-0.051	-0.735	0.339	0.054	0.031	0.295	0.131	0.175
0.0405	-0.4515	0.2455	-0.0955	0.119	0.3295	-0.2215	0.414
0.42	0	-0.043	-0.138	-0.485	0.154	-0.22	0.388
-0.395	-0.342	-0.288	-0.366	-0.194	-0.294	0.175	0.236
-0.033	0.076	-0.216	-0.302	-0.296	-0.394	-0.112	-0.101
-0.1915	0.1015	-0.1895	0.2345	0.2075	0.0495	0.3043	1.588
0.312	0.332	0.336	0.159	0.203	0.239	0.477	0.154
-0.262	-0.599	0.084	-0.307	0.211	0.367	0.246	-0.009
0.671	1.004	0.261	0.236	-0.023	-0.8	-0.767	-0.556
-0.5873	0.2183	-0.2857	0.2867	-0.1447	0.4623	-0.4613	0.007
-0.6995	-0.1155	0.0365	0.066	-0.1855	-0.0515	-0.589	-0.1515
-0.043	-0.545	-0.632	-0.667	-0.383	0.107	-0.312	-0.449
-0.283	-0.29	0.374	0.466	0.283	-0.069	-0.27	-0.1
0.053	-0.074	0.009	0.366	-0.194	-0.136	-0.301	0.136
0.107	-0.1705	0.2055	0.418	0.007	0.4015	0.5375	0.256
0.372	0.133	-0.377	-0.341	0.105	0.485	-0.033	-0.136
-0.131	0.036	0.031	-0.124	0.061	0.146	0.301	0.155
-2.1673	1.585	0	-1.585	0.109	-1.585	1.585	1.1993
-0.6267	0.072	0.4297	0.1283	0.2093	0.9963	-0.6982	0.1827
-0.087	-0.293	0.328	0.149	0.11	0.029	0.464	-0.334
0.645	0.035	0.469	0.313	-0.29	-0.403	-0.607	-0.379
0.19	-0.076	0.235	0.146	0.038	-0.107	-0.194	0.047
-0.4703	0.236	0.1693	-0.441	-0.248	-0.169	-0.2443	-0.8087
-0.059	0.02	0.575	0.062	0.173	0.216	0.218	-0.01
-0.495	-0.216	-0.642	-0.604	0.184	-0.652	-0.705	-0.617
0.5025	-0.5545	-0.2195	-0.3065	0.6585	-0.7495	-0.3865	0.054
-0.4935	0.2085	-0.0425	-0.118	0.1195	-0.0345	0.341	0.3245
-0.307	0.553	0.481	0.311	0.403	-0.217	-0.224	-0.19
0.635	0.384	-0.189	-0.395	-0.029	-0.265	-0.045	0.622
-0.057	0.178	-0.322	-0.585	-0.387	-0.585	-0.379	-0.338
-0.624	-0.058	-0.338	-0.211	0.08	-0.126	-0.096	-0.353
0.059	-0.638	-0.108	0.115	0.157	0.837	0.378	0.157
-1.029	-0.926	-0.796	-0.807	-0.541	-1.059	-0.466	-0.456
-0.244	0.081	0.636	0.525	0.512	0.228	0.278	0.13
0.4465	0.6425	0.1115	0.173	-0.017	-0.166	0.3575	0.2815
-0.171	0.192	0.468	0.071	-0.134	-0.004	-0.246	-0.004
0.213	0.654	0.056	0.162	0.197	-0.309	-0.174	0.033
0.015	-0.036	0.336	-0.149	-0.102	0.549	0.05	1.153
-0.379	-0.221	0.154	-0.075	0.496	0.26	0.322	0.499
-0.229	-0.655	0.013	0.01	-0.31	-0.089	-0.322	-0.564
0.074	0.309	0.389	-0.135	-0.013	-0.393	-0.208	0.18
0.4525	0.561	0.1165	-0.095	-0.236	-0.646	0.16	0.1155
-0.035	0.069	0.275	-0.05	-0.066	-0.402	-0.754	-0.953
0.5285	-0.4975	0.313	0.094	-0.449	0.1035	-0.0305	-0.0165
0.4785	0.364	0.2455	0.089	-0.1345	-0.3695	-0.2045	-0.0985
-0.159	-0.242	-0.2695	-0.081	-0.0815	-0.1705	-0.7355	0.1875
0.004	-0.154	0.103	0.225	0.158	-0.016	-0.085	0.436
-0.115	0.014	-0.252	0.263	0.145	0.29	-0.224	-0.167
0.082	0.179	0.048	-0.29	-0.258	-0.687	-0.196	-0.286
0.2935	0.3955	0.383	0.383	0.2035	0.0215	0.166	0.0015
-0.109	-0.296	-0.025	-0.287	-0.049	0.088	0.355	0.422
-0.334	0.392	0.519	0.035	0.242	-0.224	0.111	0.236
0.124	0.292	0.055	0.024	0.123	0.169	0.513	0.279
0.275	0.77	0.994	0.859	0.572	0.016	-0.016	-0.352
-0.67	-0.827	-0.422	-0.498	-0.162	0.821	-0.152	-0.294
0.173	-0.018	0.131	0.431	0.152	-0.018	-0.049	0.254
0.122	-0.215	0.264	0.368	0.126	0.319	0.298	-0.079
-0.182	0.296	-0.021	-0.101	-0.119	-0.349	0.08	0.083
0.755	0.2735	-0.091	0.0105	0.0875	-0.3555	-0.343	0.0585
0.195	0.27	0.474	0.395	0.116	0.261	0.438	0.174
-0.088	0.237	0.329	0.387	0.411	0.193	0.022	-0.14
-0.767	0	-0.234	-0.371	-0.062	-0.061	0.136	-0.078
-0.415	0	-0.124	0.141	0	0.084	0.473	0.034
1.411	1.418	-1.123	-1	-0.881	-0.86	0.233	0.167
0.306	0.301	-0.48	0.285	-0.329	-0.19	-0.429	-0.161
-0.0205	-0.362	-0.4595	-0.24	0.1945	0.2885	-0.642	-0.2245
-0.4665	-0.577	-0.1425	-0.064	-0.174	0.793	0.045	-0.0725
-0.564	-0.075	-0.196	-0.062	0.063	0.184	0.418	0.691
-0.252	-0.619	-0.187	-0.08	-0.138	-0.322	-0.382	-0.144
0.509	-0.22	-0.141	-0.245	-0.129	0.155	0.144	0.096
-0.15	-0.0245	-0.4715	-0.464	-0.173	0.0555	-0.137	0.298
0.503	1.257	0.448	0.207	-0.087	-0.449	-0.116	-0.233
0.352	0.53	-0.176	-0.171	-0.15	-0.311	0.089	0.106
0.232	0.398	0.147	-0.069	-0.015	0.023	0.132	0.303
-0.088	0.191	0.554	0.513	0.249	-0.256	-0.13	0.113
-0.342	-0.019	-0.806	-0.345	0.061	0.45	0.158	0.292
-0.1025	0.5305	0.507	0.528	0.3245	-0.328	-0.219	-0.443
-0.051	0.151	0.281	0.473	0.3345	0.0745	0.014	-0.0855
-0.425	-0.1845	-0.127	0.2375	-0.1475	0.0665	-0.0475	-0.1915
-0.203	-0.25	-0.143	-0.206	-0.402	0.107	0.037	-0.115
-0.541	-0.015	0.162	-0.154	0.117	-0.348	-0.159	-0.314
0.621	-0.503	0.207	0.071	0.122	0.848	0.483	0.284
-0.091	0.251	-0.225	-0.344	0	-0.205	0.293	0.247
0.463	0.9275	-0.283	-0.0965	0.1025	-0.401	0.283	0.45
0.848	0.471	-1.8594	2.115	1.087	-0.0281	-0.0501	0.516
-0.0665	0.1925	0.3065	0.2195	0.122	0.363	0.1805	0.1205
-0.1045	-0.1825	-0.1665	-0.1955	-0.0955	-0.0875	-0.1135	-0.3575
-1	0.057	-0.746	-0.613	-0.918	-0.716	-0.382	-0.266
-0.113	-0.115	-0.13	-0.101	0.197	-0.469	0.27	-0.114
0.283	0.295	0.139	-0.049	0.324	-0.017	0.231	0.502
-0.581	0.156	-0.382	-0.368	0.173	0.429	0.517	0.909
-0.1135	0.4725	0.2415	-0.113	0.1185	-0.001	0.4535	-0.4175
-0.4195	0.5385	0.1655	0.007	-0.1675	-0.077	0.082	0.405
0.1995	0.074	-0.0335	-0.1165	-0.04	0.017	-0.01	0.2025
0.511	0.447	-0.167	0.263	-0.051	0.122	-0.284	0.254
0.557	-0.256	-0.44	-0.315	0.087	0.764	0.469	0.565
-0.2765	-0.1905	-0.028	-0.2215	-0.011	-0.3135	0.407	0.1045
-0.257	-0.51	-0.211	0.044	0.001	0.48	-0.088	0.157
0.319	-0.515	-0.335	-0.36	-0.082	-0.079	0.565	-0.25
0.013	0.316	0.379	0.279	0.034	-0.349	-0.764	-0.252
0.479	0.487	0.272	-0.071	-0.227	-0.407	-0.326	0.195
0.349	0.55	0.442	0.2955	-0.153	-0.3835	-0.416	-0.1105
-0.231	0.301	0.191	-0.049	0.131	-0.051	-0.308	0.058
-0.071	-0.0597	-0.5987	-0.2713	0.4358	-1.3233	0.307	-0.3339
0.521	0.9977	0.046	-0.1253	-0.4177	-0.472	-0.3013	-0.2147
0.383	0.645	0.272	0.233	0.227	-0.351	-0.4215	-0.4145
-0.7577	-0.453	-0.415	1.222	-0.285	0.562	-0.7355	0.094
0.128	0.41	0.329	0.504	0.105	-0.858	-0.792	-0.3
-0.261	-0.57	0.007	0.26	0.32	1.195	0.538	0.202
0.122	-0.299	0.126	0.058	0.233	0.836	0.209	0.491
-0.115	-0.072	-0.231	-0.006	-0.187	-0.402	0.037	0.21
0.76	0.583	0.251	-0.076	-0.117	0.007	-0.17	-0.247
-0.401	0.239	0.032	0.174	-0.141	-0.181	0.073	0.011
-0.211	-0.118	-0.022	0.329	0.373	0.303	0.342	0.102
0.479	-0.311	0.365	0.254	0.306	0.85	0.609	0.101
-1.433	-0.585	-1.147	-0.862	-0.415	-1.07	-1.379	-0.051
0.501	0.355	0.46	0.237	-0.558	-1.115	0.023	0.297
-0.354	0.021	0.252	0.223	0.079	0.12	-0.127	-0.114
0.601	0.706	0.015	-0.557	-0.111	-0.394	-0.082	0.502
-0.089	0.173	0.016	0.124	0.134	-0.061	0.014	-0.197
-0.02	0.537	0.688	0.549	0.422	-0.148	-0.539	-0.356
-1.327	-0.205	-0.816	-0.706	-1.1285	-0.9485	-0.199	-0.0804
0.171	-1.162	0.318	0.299	0.105	1.077	0.302	-0.367
-0.123	0.389	0.111	-0.082	-0.444	0.037	0.159	0.196
-0.0065	0.597	0.734	0.571	0.083	-0.795	-0.6765	-0.486
0.0005	-0.1145	-0.093	0.3585	-0.072	0.128	0.1065	-0.2395
-0.2625	-1.434	-0.4775	-0.1755	0.0265	0.935	0.128	0.23
-0.157	-0.401	0.126	0.0845	0.148	0.5155	0.516	0.5795
-0.315	0.411	-0.055	0.059	0.136	-0.296	-0.183	-0.208
-0.163	0.067	0.27	0.044	0.014	-0.144	0.037	0.188
-0.245	-0.322	-0.317	-0.519	-0.425	-0.03	0.036	0.198
0.581	0.781	0.562	0.182	0.236	0.1	0.399	0.092
-0.278	0.178	0.611	-0.092	-0.293	0.106	0.433	0.255
0.0785	-0.7965	0.316	0.098	0.0495	0.623	-0.0355	-0.534
0.35	0.144	-0.642	-0.275	-0.312	0.242	0.147	0.352
-0.222	-0.631	0.441	0.426	-0.096	0.16	0.115	-0.229
-0.07	0.271	-0.0165	0.0345	-0.0545	-0.11	0.307	0.5985
-0.0965	0.006	-0.0695	0.132	0.0015	0.0675	-0.1945	-0.331
-0.621	-0.144	-0.014	0.042	0.062	-0.252	0.075	-0.142
-0.88	-0.363	-0.835	-0.415	0	0.332	0.502	0.069
-0.3025	-0.16	0.2205	0.336	0.119	0.158	0.1465	-0.021
0.482	-0.424	-0.149	-0.15	-0.096	0.454	-0.081	-0.256
-0.023	-0.022	-0.411	-0.771	-0.709	0	0	-0.383
0.138	0.673	-0.178	0	0.181	-0.695	0	-0.78
-0.108	0.116	0.196	0.073	0.007	-0.144	0.141	0.144
-0.268	-0.074	-0.278	-0.054	0.131	0.172	0.325	0.412
0.565	0.0025	-0.175	-0.095	-0.1855	0.108	0.304	0.7965
-0.2697	0.154	-0.802	-0.9795	0.06	-0.2925	0.9775	-0.6075
-0.137	0.255	0.261	0.054	0.173	0.161	0.608	0.165
0.237	-0.39	0.328	0.215	0.139	0.364	-0.052	-0.209
0.276	-0.524	0.082	-0.02	-0.054	0.708	0.568	0.228
0.106	-0.181	-0.335	0.139	0.285	0.016	-0.027	-0.111
0.394	-0.095	-0.018	-0.223	-0.134	0.388	0.676	0.779
-0.292	0.261	0.102	-0.108	-0.148	-0.989	-0.497	-0.615
0.576	0.795	0.422	0.294	0.327	-0.156	-0.402	0.187
-0.012	0.224	0.47	0.189	0.021	-0.244	0.007	-0.284
-0.082	-0.05	0.062	0.17	-0.114	0.202	-0.215	-0.473
-0.364	-0.389	-0.348	-0.116	0.403	0.992	0.519	1.062
0.407	0.219	0.635	0.462	0.414	0.199	-0.265	-0.339
0.658	0.485	0.027	-0.123	0.12	-0.171	0.483	0.061
-0.453	-0.133	-0.608	-0.415	-0.706	-0.621	-0.138	0.255
-0.089	0.174	0.274	0.452	0.08	-0.037	0.03	0.147
-0.111	-0.003	-0.203	-0.085	0.158	0.1	0.07	0.058
-0.395	0.152	-0.23	0.067	0.301	0.108	0.158	0.464
0	-0.163	0.076	-0.152	-0.162	-0.065	-0.744	0
-0.944	0.5265	0.0398	-0.0355	-0.703	-0.3843	-1.358	-0.4775
-0.3675	0.0015	-0.459	-0.1015	-0.026	-0.159	0.454	0.126
0.428	0.012	0.184	-0.16	-0.38	-0.278	-0.41	0.043
-0.298	-0.454	0.209	-0.103	-0.042	-0.647	-0.219	-0.572
-0.17	-0.356	-0.111	-0.131	0	-0.093	-0.374	-0.392
0.015	-0.18	-0.32	-0.212	-0.179	-0.469	0.174	0.084
